MWG;NWG;KWG;MDIMC;NDIMC;MDIMA;NDIMB;KWI;VWM;VWN;STRM;STRN;SA;SB;Run1 (ms)
16;32;16;8;32;16;32;8;1;1;0;0;0;0;125,06
16;32;16;8;32;16;32;8;1;1;0;0;0;1;106,81
16;32;16;8;32;16;32;8;1;1;0;0;1;0;78,64
16;32;16;8;32;16;32;8;1;1;0;0;1;1;67,82
16;32;16;8;32;16;32;8;1;1;0;1;0;0;125,11
16;32;16;8;32;16;32;8;1;1;0;1;0;1;106,82
16;32;16;8;32;16;32;8;1;1;0;1;1;0;80,64
16;32;16;8;32;16;32;8;1;1;0;1;1;1;67,51
16;32;16;8;32;16;32;8;1;1;1;0;0;0;126,05
16;32;16;8;32;16;32;8;1;1;1;0;0;1;107,51
16;32;16;8;32;16;32;8;1;1;1;0;1;0;78,75
16;32;16;8;32;16;32;8;1;1;1;0;1;1;67,86
16;32;16;8;32;16;32;8;1;1;1;1;0;0;126,18
16;32;16;8;32;16;32;8;1;1;1;1;0;1;107,19
16;32;16;8;32;16;32;8;1;1;1;1;1;0;78,74
16;32;16;8;32;16;32;8;1;1;1;1;1;1;67,56
16;32;16;16;8;8;8;2;1;1;0;0;0;0;116,33
16;32;16;16;8;8;8;2;1;1;0;0;0;1;74,48
16;32;16;16;8;8;8;2;1;1;0;0;1;0;103,27
16;32;16;16;8;8;8;2;1;1;0;0;1;1;72,94
16;32;16;16;8;8;8;2;1;1;0;1;0;0;119,1
16;32;16;16;8;8;8;2;1;1;0;1;0;1;79,71
16;32;16;16;8;8;8;2;1;1;0;1;1;0;106,28
16;32;16;16;8;8;8;2;1;1;0;1;1;1;79,6
16;32;16;16;8;8;8;2;1;1;1;0;0;0;116,97
16;32;16;16;8;8;8;2;1;1;1;0;0;1;74,38
16;32;16;16;8;8;8;2;1;1;1;0;1;0;103,87
16;32;16;16;8;8;8;2;1;1;1;0;1;1;71,92
16;32;16;16;8;8;8;2;1;1;1;1;0;0;118,98
16;32;16;16;8;8;8;2;1;1;1;1;0;1;78,41
16;32;16;16;8;8;8;2;1;1;1;1;1;0;107,41
16;32;16;16;8;8;8;2;1;1;1;1;1;1;81,14
16;32;16;16;8;8;8;2;1;2;0;0;0;0;81,07
16;32;16;16;8;8;8;2;1;2;0;0;0;1;52,52
16;32;16;16;8;8;8;2;1;2;0;0;1;0;77,48
16;32;16;16;8;8;8;2;1;2;0;0;1;1;50,99
16;32;16;16;8;8;8;2;1;2;0;1;0;0;78,63
16;32;16;16;8;8;8;2;1;2;0;1;0;1;51,13
16;32;16;16;8;8;8;2;1;2;0;1;1;0;78,9
16;32;16;16;8;8;8;2;1;2;0;1;1;1;49,58
16;32;16;16;8;8;8;2;1;2;1;0;0;0;80,93
16;32;16;16;8;8;8;2;1;2;1;0;0;1;52,49
16;32;16;16;8;8;8;2;1;2;1;0;1;0;79,04
16;32;16;16;8;8;8;2;1;2;1;0;1;1;50,6
16;32;16;16;8;8;8;2;1;2;1;1;0;0;78,63
16;32;16;16;8;8;8;2;1;2;1;1;0;1;51,12
16;32;16;16;8;8;8;2;1;2;1;1;1;0;78,4
16;32;16;16;8;8;8;2;1;2;1;1;1;1;50,46
16;32;16;16;8;8;8;2;1;4;0;0;0;0;86,47
16;32;16;16;8;8;8;2;1;4;0;0;0;1;49,51
16;32;16;16;8;8;8;2;1;4;0;0;1;0;76,58
16;32;16;16;8;8;8;2;1;4;0;0;1;1;44,69
16;32;16;16;8;8;8;2;1;4;0;1;0;0;86,81
16;32;16;16;8;8;8;2;1;4;0;1;0;1;49,57
16;32;16;16;8;8;8;2;1;4;0;1;1;0;76,29
16;32;16;16;8;8;8;2;1;4;0;1;1;1;43,62
16;32;16;16;8;8;8;2;1;4;1;0;0;0;86,42
16;32;16;16;8;8;8;2;1;4;1;0;0;1;49,49
16;32;16;16;8;8;8;2;1;4;1;0;1;0;76,3
16;32;16;16;8;8;8;2;1;4;1;0;1;1;45,33
16;32;16;16;8;8;8;2;1;4;1;1;0;0;86,14
16;32;16;16;8;8;8;2;1;4;1;1;0;1;49,5
16;32;16;16;8;8;8;2;1;4;1;1;1;0;78,6
16;32;16;16;8;8;8;2;1;4;1;1;1;1;45,33
16;32;16;16;8;8;8;8;1;1;0;0;0;0;114,07
16;32;16;16;8;8;8;8;1;1;0;0;0;1;74,4
16;32;16;16;8;8;8;8;1;1;0;0;1;0;103,29
16;32;16;16;8;8;8;8;1;1;0;0;1;1;73
16;32;16;16;8;8;8;8;1;1;0;1;0;0;120,32
16;32;16;16;8;8;8;8;1;1;0;1;0;1;79,69
16;32;16;16;8;8;8;8;1;1;0;1;1;0;106,36
16;32;16;16;8;8;8;8;1;1;0;1;1;1;79,53
16;32;16;16;8;8;8;8;1;1;1;0;0;0;114,54
16;32;16;16;8;8;8;8;1;1;1;0;0;1;74,34
16;32;16;16;8;8;8;8;1;1;1;0;1;0;103,74
16;32;16;16;8;8;8;8;1;1;1;0;1;1;71,91
16;32;16;16;8;8;8;8;1;1;1;1;0;0;120,4
16;32;16;16;8;8;8;8;1;1;1;1;0;1;78,42
16;32;16;16;8;8;8;8;1;1;1;1;1;0;107,04
16;32;16;16;8;8;8;8;1;1;1;1;1;1;81,03
16;32;16;16;8;8;8;8;1;2;0;0;0;0;88,32
16;32;16;16;8;8;8;8;1;2;0;0;0;1;52,51
16;32;16;16;8;8;8;8;1;2;0;0;1;0;77,5
16;32;16;16;8;8;8;8;1;2;0;0;1;1;50,98
16;32;16;16;8;8;8;8;1;2;0;1;0;0;83,44
16;32;16;16;8;8;8;8;1;2;0;1;0;1;51,1
16;32;16;16;8;8;8;8;1;2;0;1;1;0;78,82
16;32;16;16;8;8;8;8;1;2;0;1;1;1;49,55
16;32;16;16;8;8;8;8;1;2;1;0;0;0;87,9
16;32;16;16;8;8;8;8;1;2;1;0;0;1;52,51
16;32;16;16;8;8;8;8;1;2;1;0;1;0;79,04
16;32;16;16;8;8;8;8;1;2;1;0;1;1;50,54
16;32;16;16;8;8;8;8;1;2;1;1;0;0;83,65
16;32;16;16;8;8;8;8;1;2;1;1;0;1;51,09
16;32;16;16;8;8;8;8;1;2;1;1;1;0;78,32
16;32;16;16;8;8;8;8;1;2;1;1;1;1;50,52
16;32;16;16;8;8;8;8;1;4;0;0;0;0;90,6
16;32;16;16;8;8;8;8;1;4;0;0;0;1;49,56
16;32;16;16;8;8;8;8;1;4;0;0;1;0;77,44
16;32;16;16;8;8;8;8;1;4;0;0;1;1;44,68
16;32;16;16;8;8;8;8;1;4;0;1;0;0;90,68
16;32;16;16;8;8;8;8;1;4;0;1;0;1;49,55
16;32;16;16;8;8;8;8;1;4;0;1;1;0;76,28
16;32;16;16;8;8;8;8;1;4;0;1;1;1;44,68
16;32;16;16;8;8;8;8;1;4;1;0;0;0;90,95
16;32;16;16;8;8;8;8;1;4;1;0;0;1;49,51
16;32;16;16;8;8;8;8;1;4;1;0;1;0;77,39
16;32;16;16;8;8;8;8;1;4;1;0;1;1;45,33
16;32;16;16;8;8;8;8;1;4;1;1;0;0;90,67
16;32;16;16;8;8;8;8;1;4;1;1;0;1;49,48
16;32;16;16;8;8;8;8;1;4;1;1;1;0;78,61
16;32;16;16;8;8;8;8;1;4;1;1;1;1;45,27
16;32;16;16;8;8;16;2;1;1;0;0;0;0;116,61
16;32;16;16;8;8;16;2;1;1;0;0;0;1;62,76
16;32;16;16;8;8;16;2;1;1;0;0;1;0;103,38
16;32;16;16;8;8;16;2;1;1;0;0;1;1;60,85
16;32;16;16;8;8;16;2;1;1;0;1;0;0;119,16
16;32;16;16;8;8;16;2;1;1;0;1;0;1;70,18
16;32;16;16;8;8;16;2;1;1;0;1;1;0;106,57
16;32;16;16;8;8;16;2;1;1;0;1;1;1;68,02
16;32;16;16;8;8;16;2;1;1;1;0;0;0;117,18
16;32;16;16;8;8;16;2;1;1;1;0;0;1;62,04
16;32;16;16;8;8;16;2;1;1;1;0;1;0;103,69
16;32;16;16;8;8;16;2;1;1;1;0;1;1;60,24
16;32;16;16;8;8;16;2;1;1;1;1;0;0;118,97
16;32;16;16;8;8;16;2;1;1;1;1;0;1;69,66
16;32;16;16;8;8;16;2;1;1;1;1;1;0;107,18
16;32;16;16;8;8;16;2;1;1;1;1;1;1;68,71
16;32;16;16;8;8;16;2;1;2;0;0;0;0;81,2
16;32;16;16;8;8;16;2;1;2;0;0;0;1;46,78
16;32;16;16;8;8;16;2;1;2;0;0;1;0;77,47
16;32;16;16;8;8;16;2;1;2;0;0;1;1;44,89
16;32;16;16;8;8;16;2;1;2;0;1;0;0;78,63
16;32;16;16;8;8;16;2;1;2;0;1;0;1;45,73
16;32;16;16;8;8;16;2;1;2;0;1;1;0;78,84
16;32;16;16;8;8;16;2;1;2;0;1;1;1;44,84
16;32;16;16;8;8;16;2;1;2;1;0;0;0;81,16
16;32;16;16;8;8;16;2;1;2;1;0;0;1;46,8
16;32;16;16;8;8;16;2;1;2;1;0;1;0;79,02
16;32;16;16;8;8;16;2;1;2;1;0;1;1;45,31
16;32;16;16;8;8;16;2;1;2;1;1;0;0;78,59
16;32;16;16;8;8;16;2;1;2;1;1;0;1;45,69
16;32;16;16;8;8;16;2;1;2;1;1;1;0;78,26
16;32;16;16;8;8;16;2;1;2;1;1;1;1;45,44
16;32;16;16;8;8;16;8;1;1;0;0;0;0;120,44
16;32;16;16;8;8;16;8;1;1;0;0;0;1;62,71
16;32;16;16;8;8;16;8;1;1;0;0;1;0;103,34
16;32;16;16;8;8;16;8;1;1;0;0;1;1;60,82
16;32;16;16;8;8;16;8;1;1;0;1;0;0;120,53
16;32;16;16;8;8;16;8;1;1;0;1;0;1;70,19
16;32;16;16;8;8;16;8;1;1;0;1;1;0;106,38
16;32;16;16;8;8;16;8;1;1;0;1;1;1;68,08
16;32;16;16;8;8;16;8;1;1;1;0;0;0;113,54
16;32;16;16;8;8;16;8;1;1;1;0;0;1;62,15
16;32;16;16;8;8;16;8;1;1;1;0;1;0;103,86
16;32;16;16;8;8;16;8;1;1;1;0;1;1;60,29
16;32;16;16;8;8;16;8;1;1;1;1;0;0;120,59
16;32;16;16;8;8;16;8;1;1;1;1;0;1;69,65
16;32;16;16;8;8;16;8;1;1;1;1;1;0;107,04
16;32;16;16;8;8;16;8;1;1;1;1;1;1;68,65
16;32;16;16;8;8;16;8;1;2;0;0;0;0;88,45
16;32;16;16;8;8;16;8;1;2;0;0;0;1;46,81
16;32;16;16;8;8;16;8;1;2;0;0;1;0;77,56
16;32;16;16;8;8;16;8;1;2;0;0;1;1;44,9
16;32;16;16;8;8;16;8;1;2;0;1;0;0;83,61
16;32;16;16;8;8;16;8;1;2;0;1;0;1;45,67
16;32;16;16;8;8;16;8;1;2;0;1;1;0;78,87
16;32;16;16;8;8;16;8;1;2;0;1;1;1;44,87
16;32;16;16;8;8;16;8;1;2;1;0;0;0;88,29
16;32;16;16;8;8;16;8;1;2;1;0;0;1;46,81
16;32;16;16;8;8;16;8;1;2;1;0;1;0;78,93
16;32;16;16;8;8;16;8;1;2;1;0;1;1;45,29
16;32;16;16;8;8;16;8;1;2;1;1;0;0;83,58
16;32;16;16;8;8;16;8;1;2;1;1;0;1;45,71
16;32;16;16;8;8;16;8;1;2;1;1;1;0;78,28
16;32;16;16;8;8;16;8;1;2;1;1;1;1;45,47
16;32;16;16;8;8;32;2;1;1;0;0;0;0;116,84
16;32;16;16;8;8;32;2;1;1;0;0;0;1;54,25
16;32;16;16;8;8;32;2;1;1;0;0;1;0;103,44
16;32;16;16;8;8;32;2;1;1;0;0;1;1;52,85
16;32;16;16;8;8;32;2;1;1;0;1;0;0;118,71
16;32;16;16;8;8;32;2;1;1;0;1;0;1;62,84
16;32;16;16;8;8;32;2;1;1;0;1;1;0;106,37
16;32;16;16;8;8;32;2;1;1;0;1;1;1;60,81
16;32;16;16;8;8;32;2;1;1;1;0;0;0;116,65
16;32;16;16;8;8;32;2;1;1;1;0;0;1;54,26
16;32;16;16;8;8;32;2;1;1;1;0;1;0;103,74
16;32;16;16;8;8;32;2;1;1;1;0;1;1;53,64
16;32;16;16;8;8;32;2;1;1;1;1;0;0;118,75
16;32;16;16;8;8;32;2;1;1;1;1;0;1;62,81
16;32;16;16;8;8;32;2;1;1;1;1;1;0;107,05
16;32;16;16;8;8;32;2;1;1;1;1;1;1;61,57
16;32;16;16;8;8;32;8;1;1;0;0;0;0;113,98
16;32;16;16;8;8;32;8;1;1;0;0;0;1;54,27
16;32;16;16;8;8;32;8;1;1;0;0;1;0;103,47
16;32;16;16;8;8;32;8;1;1;0;0;1;1;52,85
16;32;16;16;8;8;32;8;1;1;0;1;0;0;120,59
16;32;16;16;8;8;32;8;1;1;0;1;0;1;62,82
16;32;16;16;8;8;32;8;1;1;0;1;1;0;106,45
16;32;16;16;8;8;32;8;1;1;0;1;1;1;60,86
16;32;16;16;8;8;32;8;1;1;1;0;0;0;113,8
16;32;16;16;8;8;32;8;1;1;1;0;0;1;54,23
16;32;16;16;8;8;32;8;1;1;1;0;1;0;103,94
16;32;16;16;8;8;32;8;1;1;1;0;1;1;53,63
16;32;16;16;8;8;32;8;1;1;1;1;0;0;120,79
16;32;16;16;8;8;32;8;1;1;1;1;0;1;62,83
16;32;16;16;8;8;32;8;1;1;1;1;1;0;107,25
16;32;16;16;8;8;32;8;1;1;1;1;1;1;61,57
16;32;16;16;8;16;8;2;1;1;0;0;0;0;116,84
16;32;16;16;8;16;8;2;1;1;0;0;0;1;74,39
16;32;16;16;8;16;8;2;1;1;0;0;1;0;98,64
16;32;16;16;8;16;8;2;1;1;0;0;1;1;68,84
16;32;16;16;8;16;8;2;1;1;0;1;0;0;118,96
16;32;16;16;8;16;8;2;1;1;0;1;0;1;79,66
16;32;16;16;8;16;8;2;1;1;0;1;1;0;102,37
16;32;16;16;8;16;8;2;1;1;0;1;1;1;74,98
16;32;16;16;8;16;8;2;1;1;1;0;0;0;116,89
16;32;16;16;8;16;8;2;1;1;1;0;0;1;74,32
16;32;16;16;8;16;8;2;1;1;1;0;1;0;98,71
16;32;16;16;8;16;8;2;1;1;1;0;1;1;68,88
16;32;16;16;8;16;8;2;1;1;1;1;0;0;118,75
16;32;16;16;8;16;8;2;1;1;1;1;0;1;78,47
16;32;16;16;8;16;8;2;1;1;1;1;1;0;102,4
16;32;16;16;8;16;8;2;1;1;1;1;1;1;75,02
16;32;16;16;8;16;8;2;1;2;0;0;0;0;81,28
16;32;16;16;8;16;8;2;1;2;0;0;0;1;52,48
16;32;16;16;8;16;8;2;1;2;0;0;1;0;74,43
16;32;16;16;8;16;8;2;1;2;0;0;1;1;46,92
16;32;16;16;8;16;8;2;1;2;0;1;0;0;78,55
16;32;16;16;8;16;8;2;1;2;0;1;0;1;51,12
16;32;16;16;8;16;8;2;1;2;0;1;1;0;73,65
16;32;16;16;8;16;8;2;1;2;0;1;1;1;45,31
16;32;16;16;8;16;8;2;1;2;1;0;0;0;81,15
16;32;16;16;8;16;8;2;1;2;1;0;0;1;52,54
16;32;16;16;8;16;8;2;1;2;1;0;1;0;74,51
16;32;16;16;8;16;8;2;1;2;1;0;1;1;46,97
16;32;16;16;8;16;8;2;1;2;1;1;0;0;78,56
16;32;16;16;8;16;8;2;1;2;1;1;0;1;51,08
16;32;16;16;8;16;8;2;1;2;1;1;1;0;73,71
16;32;16;16;8;16;8;2;1;2;1;1;1;1;45,32
16;32;16;16;8;16;8;2;1;4;0;0;0;0;86,63
16;32;16;16;8;16;8;2;1;4;0;0;0;1;49,55
16;32;16;16;8;16;8;2;1;4;0;0;1;0;70,54
16;32;16;16;8;16;8;2;1;4;0;0;1;1;40,51
16;32;16;16;8;16;8;2;1;4;0;1;0;0;86,63
16;32;16;16;8;16;8;2;1;4;0;1;0;1;49,52
16;32;16;16;8;16;8;2;1;4;0;1;1;0;72,54
16;32;16;16;8;16;8;2;1;4;0;1;1;1;40,5
16;32;16;16;8;16;8;2;1;4;1;0;0;0;86,69
16;32;16;16;8;16;8;2;1;4;1;0;0;1;49,53
16;32;16;16;8;16;8;2;1;4;1;0;1;0;70,63
16;32;16;16;8;16;8;2;1;4;1;0;1;1;40,51
16;32;16;16;8;16;8;2;1;4;1;1;0;0;86,8
16;32;16;16;8;16;8;2;1;4;1;1;0;1;49,51
16;32;16;16;8;16;8;2;1;4;1;1;1;0;72,51
16;32;16;16;8;16;8;2;1;4;1;1;1;1;40,53
16;32;16;16;8;16;8;8;1;1;0;0;0;0;114,46
16;32;16;16;8;16;8;8;1;1;0;0;0;1;74,46
16;32;16;16;8;16;8;8;1;1;0;0;1;0;98,69
16;32;16;16;8;16;8;8;1;1;0;0;1;1;68,9
16;32;16;16;8;16;8;8;1;1;0;1;0;0;120,71
16;32;16;16;8;16;8;8;1;1;0;1;0;1;79,68
16;32;16;16;8;16;8;8;1;1;0;1;1;0;102,31
16;32;16;16;8;16;8;8;1;1;0;1;1;1;75,01
16;32;16;16;8;16;8;8;1;1;1;0;0;0;113,91
16;32;16;16;8;16;8;8;1;1;1;0;0;1;74,33
16;32;16;16;8;16;8;8;1;1;1;0;1;0;98,65
16;32;16;16;8;16;8;8;1;1;1;0;1;1;68,82
16;32;16;16;8;16;8;8;1;1;1;1;0;0;120,77
16;32;16;16;8;16;8;8;1;1;1;1;0;1;78,49
16;32;16;16;8;16;8;8;1;1;1;1;1;0;102,56
16;32;16;16;8;16;8;8;1;1;1;1;1;1;75,05
16;32;16;16;8;16;8;8;1;2;0;0;0;0;88,33
16;32;16;16;8;16;8;8;1;2;0;0;0;1;52,5
16;32;16;16;8;16;8;8;1;2;0;0;1;0;74,34
16;32;16;16;8;16;8;8;1;2;0;0;1;1;46,99
16;32;16;16;8;16;8;8;1;2;0;1;0;0;83,31
16;32;16;16;8;16;8;8;1;2;0;1;0;1;51,1
16;32;16;16;8;16;8;8;1;2;0;1;1;0;73,61
16;32;16;16;8;16;8;8;1;2;0;1;1;1;45,34
16;32;16;16;8;16;8;8;1;2;1;0;0;0;88,1
16;32;16;16;8;16;8;8;1;2;1;0;0;1;52,51
16;32;16;16;8;16;8;8;1;2;1;0;1;0;74,49
16;32;16;16;8;16;8;8;1;2;1;0;1;1;46,99
16;32;16;16;8;16;8;8;1;2;1;1;0;0;83,46
16;32;16;16;8;16;8;8;1;2;1;1;0;1;51,14
16;32;16;16;8;16;8;8;1;2;1;1;1;0;73,63
16;32;16;16;8;16;8;8;1;2;1;1;1;1;45,31
16;32;16;16;8;16;8;8;1;4;0;0;0;0;90,58
16;32;16;16;8;16;8;8;1;4;0;0;0;1;49,49
16;32;16;16;8;16;8;8;1;4;0;0;1;0;72,5
16;32;16;16;8;16;8;8;1;4;0;0;1;1;40,49
16;32;16;16;8;16;8;8;1;4;0;1;0;0;90,84
16;32;16;16;8;16;8;8;1;4;0;1;0;1;49,53
16;32;16;16;8;16;8;8;1;4;0;1;1;0;72,55
16;32;16;16;8;16;8;8;1;4;0;1;1;1;40,54
16;32;16;16;8;16;8;8;1;4;1;0;0;0;90,9
16;32;16;16;8;16;8;8;1;4;1;0;0;1;49,48
16;32;16;16;8;16;8;8;1;4;1;0;1;0;72,44
16;32;16;16;8;16;8;8;1;4;1;0;1;1;40,5
16;32;16;16;8;16;8;8;1;4;1;1;0;0;90,83
16;32;16;16;8;16;8;8;1;4;1;1;0;1;49,5
16;32;16;16;8;16;8;8;1;4;1;1;1;0;72,53
16;32;16;16;8;16;8;8;1;4;1;1;1;1;40,51
16;32;16;16;8;16;16;2;1;1;0;0;0;0;116,96
16;32;16;16;8;16;16;2;1;1;0;0;0;1;62,74
16;32;16;16;8;16;16;2;1;1;0;0;1;0;98,68
16;32;16;16;8;16;16;2;1;1;0;0;1;1;56,87
16;32;16;16;8;16;16;2;1;1;0;1;0;0;118,78
16;32;16;16;8;16;16;2;1;1;0;1;0;1;70,2
16;32;16;16;8;16;16;2;1;1;0;1;1;0;102,59
16;32;16;16;8;16;16;2;1;1;0;1;1;1;63,64
16;32;16;16;8;16;16;2;1;1;1;0;0;0;116,89
16;32;16;16;8;16;16;2;1;1;1;0;0;1;62,05
16;32;16;16;8;16;16;2;1;1;1;0;1;0;98,63
16;32;16;16;8;16;16;2;1;1;1;0;1;1;56,9
16;32;16;16;8;16;16;2;1;1;1;1;0;0;118,56
16;32;16;16;8;16;16;2;1;1;1;1;0;1;69,66
16;32;16;16;8;16;16;2;1;1;1;1;1;0;102,44
16;32;16;16;8;16;16;2;1;1;1;1;1;1;63,68
16;32;16;16;8;16;16;2;1;2;0;0;0;0;80,99
16;32;16;16;8;16;16;2;1;2;0;0;0;1;46,8
16;32;16;16;8;16;16;2;1;2;0;0;1;0;74,41
16;32;16;16;8;16;16;2;1;2;0;0;1;1;40,65
16;32;16;16;8;16;16;2;1;2;0;1;0;0;78,59
16;32;16;16;8;16;16;2;1;2;0;1;0;1;45,7
16;32;16;16;8;16;16;2;1;2;0;1;1;0;73,73
16;32;16;16;8;16;16;2;1;2;0;1;1;1;40,67
16;32;16;16;8;16;16;2;1;2;1;0;0;0;81,2
16;32;16;16;8;16;16;2;1;2;1;0;0;1;46,81
16;32;16;16;8;16;16;2;1;2;1;0;1;0;74,36
16;32;16;16;8;16;16;2;1;2;1;0;1;1;40,64
16;32;16;16;8;16;16;2;1;2;1;1;0;0;78,67
16;32;16;16;8;16;16;2;1;2;1;1;0;1;45,7
16;32;16;16;8;16;16;2;1;2;1;1;1;0;73,71
16;32;16;16;8;16;16;2;1;2;1;1;1;1;40,7
16;32;16;16;8;16;16;8;1;1;0;0;0;0;113,61
16;32;16;16;8;16;16;8;1;1;0;0;0;1;62,74
16;32;16;16;8;16;16;8;1;1;0;0;1;0;98,7
16;32;16;16;8;16;16;8;1;1;0;0;1;1;56,92
16;32;16;16;8;16;16;8;1;1;0;1;0;0;120,53
16;32;16;16;8;16;16;8;1;1;0;1;0;1;70,25
16;32;16;16;8;16;16;8;1;1;0;1;1;0;102,4
16;32;16;16;8;16;16;8;1;1;0;1;1;1;63,66
16;32;16;16;8;16;16;8;1;1;1;0;0;0;114
16;32;16;16;8;16;16;8;1;1;1;0;0;1;62,06
16;32;16;16;8;16;16;8;1;1;1;0;1;0;98,73
16;32;16;16;8;16;16;8;1;1;1;0;1;1;56,91
16;32;16;16;8;16;16;8;1;1;1;1;0;0;120,7
16;32;16;16;8;16;16;8;1;1;1;1;0;1;69,68
16;32;16;16;8;16;16;8;1;1;1;1;1;0;102,55
16;32;16;16;8;16;16;8;1;1;1;1;1;1;63,67
16;32;16;16;8;16;16;8;1;2;0;0;0;0;88,24
16;32;16;16;8;16;16;8;1;2;0;0;0;1;46,82
16;32;16;16;8;16;16;8;1;2;0;0;1;0;74,45
16;32;16;16;8;16;16;8;1;2;0;0;1;1;40,66
16;32;16;16;8;16;16;8;1;2;0;1;0;0;83,5
16;32;16;16;8;16;16;8;1;2;0;1;0;1;45,71
16;32;16;16;8;16;16;8;1;2;0;1;1;0;73,64
16;32;16;16;8;16;16;8;1;2;0;1;1;1;40,65
16;32;16;16;8;16;16;8;1;2;1;0;0;0;88,24
16;32;16;16;8;16;16;8;1;2;1;0;0;1;46,77
16;32;16;16;8;16;16;8;1;2;1;0;1;0;74,39
16;32;16;16;8;16;16;8;1;2;1;0;1;1;40,67
16;32;16;16;8;16;16;8;1;2;1;1;0;0;83,68
16;32;16;16;8;16;16;8;1;2;1;1;0;1;45,69
16;32;16;16;8;16;16;8;1;2;1;1;1;0;73,74
16;32;16;16;8;16;16;8;1;2;1;1;1;1;40,71
16;32;16;16;8;16;32;2;1;1;0;0;0;0;116,88
16;32;16;16;8;16;32;2;1;1;0;0;0;1;54,24
16;32;16;16;8;16;32;2;1;1;0;0;1;0;98,72
16;32;16;16;8;16;32;2;1;1;0;0;1;1;49,03
16;32;16;16;8;16;32;2;1;1;0;1;0;0;118,91
16;32;16;16;8;16;32;2;1;1;0;1;0;1;62,84
16;32;16;16;8;16;32;2;1;1;0;1;1;0;102,64
16;32;16;16;8;16;32;2;1;1;0;1;1;1;56,9
16;32;16;16;8;16;32;2;1;1;1;0;0;0;116,69
16;32;16;16;8;16;32;2;1;1;1;0;0;1;54,25
16;32;16;16;8;16;32;2;1;1;1;0;1;0;98,65
16;32;16;16;8;16;32;2;1;1;1;0;1;1;49,03
16;32;16;16;8;16;32;2;1;1;1;1;0;0;119,18
16;32;16;16;8;16;32;2;1;1;1;1;0;1;62,8
16;32;16;16;8;16;32;2;1;1;1;1;1;0;102,42
16;32;16;16;8;16;32;2;1;1;1;1;1;1;56,93
16;32;16;16;8;16;32;8;1;1;0;0;0;0;113,98
16;32;16;16;8;16;32;8;1;1;0;0;0;1;54,24
16;32;16;16;8;16;32;8;1;1;0;0;1;0;98,8
16;32;16;16;8;16;32;8;1;1;0;0;1;1;49,01
16;32;16;16;8;16;32;8;1;1;0;1;0;0;120,69
16;32;16;16;8;16;32;8;1;1;0;1;0;1;62,78
16;32;16;16;8;16;32;8;1;1;0;1;1;0;102,62
16;32;16;16;8;16;32;8;1;1;0;1;1;1;56,91
16;32;16;16;8;16;32;8;1;1;1;0;0;0;113,74
16;32;16;16;8;16;32;8;1;1;1;0;0;1;54,28
16;32;16;16;8;16;32;8;1;1;1;0;1;0;98,66
16;32;16;16;8;16;32;8;1;1;1;0;1;1;49,05
16;32;16;16;8;16;32;8;1;1;1;1;0;0;120,6
16;32;16;16;8;16;32;8;1;1;1;1;0;1;62,77
16;32;16;16;8;16;32;8;1;1;1;1;1;0;102,33
16;32;16;16;8;16;32;8;1;1;1;1;1;1;56,92
16;32;16;16;16;16;16;2;1;1;0;0;0;0;123,19
16;32;16;16;16;16;16;2;1;1;0;0;0;1;89,33
16;32;16;16;16;16;16;2;1;1;0;0;1;0;103,42
16;32;16;16;16;16;16;2;1;1;0;0;1;1;76,75
16;32;16;16;16;16;16;2;1;1;0;1;0;0;123,07
16;32;16;16;16;16;16;2;1;1;0;1;0;1;83,78
16;32;16;16;16;16;16;2;1;1;0;1;1;0;103,15
16;32;16;16;16;16;16;2;1;1;0;1;1;1;70,77
16;32;16;16;16;16;16;2;1;1;1;0;0;0;123,05
16;32;16;16;16;16;16;2;1;1;1;0;0;1;90,16
16;32;16;16;16;16;16;2;1;1;1;0;1;0;103,26
16;32;16;16;16;16;16;2;1;1;1;0;1;1;75,14
16;32;16;16;16;16;16;2;1;1;1;1;0;0;122,97
16;32;16;16;16;16;16;2;1;1;1;1;0;1;85,26
16;32;16;16;16;16;16;2;1;1;1;1;1;0;103,25
16;32;16;16;16;16;16;2;1;1;1;1;1;1;70,79
16;32;16;16;16;16;16;2;1;2;0;0;0;0;96,18
16;32;16;16;16;16;16;2;1;2;0;0;0;1;64,27
16;32;16;16;16;16;16;2;1;2;0;0;1;0;81,24
16;32;16;16;16;16;16;2;1;2;0;0;1;1;48,17
16;32;16;16;16;16;16;2;1;2;0;1;0;0;96,14
16;32;16;16;16;16;16;2;1;2;0;1;0;1;64,31
16;32;16;16;16;16;16;2;1;2;0;1;1;0;79,37
16;32;16;16;16;16;16;2;1;2;0;1;1;1;48,16
16;32;16;16;16;16;16;2;1;2;1;0;0;0;96,15
16;32;16;16;16;16;16;2;1;2;1;0;0;1;64,2
16;32;16;16;16;16;16;2;1;2;1;0;1;0;81,21
16;32;16;16;16;16;16;2;1;2;1;0;1;1;48,16
16;32;16;16;16;16;16;2;1;2;1;1;0;0;95,56
16;32;16;16;16;16;16;2;1;2;1;1;0;1;64,3
16;32;16;16;16;16;16;2;1;2;1;1;1;0;79,37
16;32;16;16;16;16;16;2;1;2;1;1;1;1;48,14
16;32;16;16;16;16;16;8;1;1;0;0;0;0;127,47
16;32;16;16;16;16;16;8;1;1;0;0;0;1;89,34
16;32;16;16;16;16;16;8;1;1;0;0;1;0;103,32
