MWG;NWG;KWG;MDIMC;NDIMC;MDIMA;NDIMB;KWI;VWM;VWN;STRM;STRN;SA;SB;Run1 (ms);Run2 (ms);Run3 (ms);Run4 (ms)
128;128;32;8;8;16;32;8;8;4;1;0;0;0;592,54;592,13;591,62;592,08
128;128;32;8;8;16;32;8;8;4;1;0;0;1;2386,39;2385,91;2390,25;2386,51
128;128;32;8;8;16;32;8;8;4;1;0;1;0;2391,47;2394,55;2391,19;2391,17
128;128;32;8;8;16;32;8;8;4;1;0;1;1;3108,09;3102,8;3103,68;3104,98
128;128;32;8;8;16;32;8;8;4;1;1;0;0;587,48;587,63;588,02;588,33
128;128;32;8;8;16;32;8;8;4;1;1;0;1;2385,05;2387,08;2385,77;2387
128;128;32;8;8;16;32;8;8;4;1;1;1;0;2389,42;2389,1;2384,54;2388,52
128;128;32;8;8;16;32;8;8;4;1;1;1;1;3107,29;3100,7;3103,45;3112,19
128;128;32;8;8;32;8;2;1;1;0;0;0;0;560,16;560,86;561,08;560,51
128;128;32;8;8;32;8;2;1;1;0;0;0;1;1514,17;1507,54;1526,34;1533,02
128;128;32;8;8;32;8;2;1;1;0;0;1;0;1947,38;1922,28;1915,14;1946,78
128;128;32;8;8;32;8;2;1;1;0;0;1;1;1828,73;1808,97;1839,93;1820,89
128;128;32;8;8;32;8;2;1;1;0;1;0;0;560,89;561,1;561,22;561,02
128;128;32;8;8;32;8;2;1;1;0;1;0;1;1877,31;1853,56;1844,09;1856,41
128;128;32;8;8;32;8;2;1;1;0;1;1;0;1936,85;1915,29;1921,33;1914,03
128;128;32;8;8;32;8;2;1;1;0;1;1;1;2554,07;2541,48;2520,73;2585,23
128;128;32;8;8;32;8;2;1;1;1;0;0;0;562,02;562,68;562,15;561,79
128;128;32;8;8;32;8;2;1;1;1;0;0;1;1509,87;1502,25;1519,03;1511,18
128;128;32;8;8;32;8;2;1;1;1;0;1;0;1923,58;1906,47;1904,25;1918,75
128;128;32;8;8;32;8;2;1;1;1;0;1;1;2253,19;2193,87;2224,32;2196,71
128;128;32;8;8;32;8;2;1;1;1;1;0;0;561,43;562;561,49;561,44
128;128;32;8;8;32;8;2;1;1;1;1;0;1;1931;1909,67;1905,81;1904,81
128;128;32;8;8;32;8;2;1;1;1;1;1;0;1927,93;1907,67;1911,22;1903,05
128;128;32;8;8;32;8;2;1;1;1;1;1;1;2413,82;2302,25;2333;2329,22
128;128;32;8;8;32;8;2;1;2;0;0;0;0;560,15;560,21;560,56;560,32
128;128;32;8;8;32;8;2;1;2;0;0;0;1;1466,86;1459,12;1457,78;1453,82
128;128;32;8;8;32;8;2;1;2;0;0;1;0;1949,48;1949,91;1925,39;1934,17
128;128;32;8;8;32;8;2;1;2;0;0;1;1;1947,39;1943,38;1935,46;1937,66
128;128;32;8;8;32;8;2;1;2;0;1;0;0;558,43;558,7;559,35;558,69
128;128;32;8;8;32;8;2;1;2;0;1;0;1;1947,9;1915,46;1921,26;1910,24
128;128;32;8;8;32;8;2;1;2;0;1;1;0;1953,6;1939,51;1924,63;1928,46
128;128;32;8;8;32;8;2;1;2;0;1;1;1;2245,96;2232,59;2260,46;2251,14
128;128;32;8;8;32;8;2;1;2;1;0;0;0;563,66;564,13;564,02;563,34
128;128;32;8;8;32;8;2;1;2;1;0;0;1;1441,9;1440,29;1454,15;1438,23
128;128;32;8;8;32;8;2;1;2;1;0;1;0;2002,53;1993,71;1965,42;1988,15
128;128;32;8;8;32;8;2;1;2;1;0;1;1;2130,93;2134,09;2103,62;2088,88
128;128;32;8;8;32;8;2;1;2;1;1;0;0;561,77;561,97;561,5;562,21
128;128;32;8;8;32;8;2;1;2;1;1;0;1;1930,02;1910,72;1906,17;1915,51
128;128;32;8;8;32;8;2;1;2;1;1;1;0;2002,48;2005,35;1974,45;2011
128;128;32;8;8;32;8;2;1;2;1;1;1;1;2379,45;2379,34;2361,22;2350,02
128;128;32;8;8;32;8;2;1;4;0;0;0;0;552,57;553,17;553,24;552,97
128;128;32;8;8;32;8;2;1;4;0;0;0;1;1695,9;1671,81;1687,43;1682,63
128;128;32;8;8;32;8;2;1;4;0;0;1;0;1602,71;1578,19;1586,11;1569,48
128;128;32;8;8;32;8;2;1;4;0;0;1;1;2153,49;2133,82;2141,77;2134,74
128;128;32;8;8;32;8;2;1;4;0;1;0;0;551,8;551,72;551,66;552,06
128;128;32;8;8;32;8;2;1;4;0;1;0;1;1682,91;1668,2;1673,41;1663,37
128;128;32;8;8;32;8;2;1;4;0;1;1;0;1594,5;1587,42;1568,76;1584,33
128;128;32;8;8;32;8;2;1;4;0;1;1;1;2169,89;2149,25;2159,53;2187,49
128;128;32;8;8;32;8;2;1;4;1;0;0;0;554,78;554,88;555,31;555,31
128;128;32;8;8;32;8;2;1;4;1;0;0;1;1685,18;1674,65;1672,19;1690,64
128;128;32;8;8;32;8;2;1;4;1;0;1;0;1657,85;1645,06;1633,17;1659,19
128;128;32;8;8;32;8;2;1;4;1;0;1;1;2253,35;2231,7;2203,5;2216,04
128;128;32;8;8;32;8;2;1;4;1;1;0;0;553,99;553,73;553,43;553,84
128;128;32;8;8;32;8;2;1;4;1;1;0;1;1683,33;1688,29;1666,97;1670,35
128;128;32;8;8;32;8;2;1;4;1;1;1;0;1648,94;1632,75;1651,71;1660,09
128;128;32;8;8;32;8;2;1;4;1;1;1;1;2293,59;2244,39;2253,02;2261,18
128;128;32;8;8;32;8;2;1;8;0;0;0;0;557,02;556,94;556,95;556,9
128;128;32;8;8;32;8;2;1;8;0;0;0;1;1517,25;1498,85;1508,57;1497,62
128;128;32;8;8;32;8;2;1;8;0;0;1;0;1653,35;1652,99;1657,61;1655,94
128;128;32;8;8;32;8;2;1;8;0;0;1;1;1923,58;1905,04;1881,14;1915,78
128;128;32;8;8;32;8;2;1;8;0;1;0;0;554,74;555,07;555,3;554,94
128;128;32;8;8;32;8;2;1;8;0;1;0;1;1449,9;1447,75;1453,66;1458,32
128;128;32;8;8;32;8;2;1;8;0;1;1;0;1619,47;1616,88;1623,58;1618,51
128;128;32;8;8;32;8;2;1;8;0;1;1;1;1668,91;1655,43;1660,72;1669,42
128;128;32;8;8;32;8;2;1;8;1;0;0;0;557,3;557,55;557,33;557,48
128;128;32;8;8;32;8;2;1;8;1;0;0;1;1492,17;1496,12;1501,5;1499,23
128;128;32;8;8;32;8;2;1;8;1;0;1;0;1646,73;1644,18;1647,58;1648,4
128;128;32;8;8;32;8;2;1;8;1;0;1;1;1836,94;1820,62;1830,57;1864,46
128;128;32;8;8;32;8;2;1;8;1;1;0;0;555,11;555,61;555,8;555,47
128;128;32;8;8;32;8;2;1;8;1;1;0;1;1458,27;1441,15;1457,22;1445,43
128;128;32;8;8;32;8;2;1;8;1;1;1;0;1664,99;1659,44;1664,88;1659,74
128;128;32;8;8;32;8;2;1;8;1;1;1;1;1796,48;1759,09;1775,35;1761,41
128;128;32;8;8;32;8;2;2;1;0;0;0;0;575,27;576,08;576,35;576,06
128;128;32;8;8;32;8;2;2;1;0;0;0;1;965,46;973,53;977,32;978,87
128;128;32;8;8;32;8;2;2;1;0;0;1;0;1829,38;1807,71;1821,9;1818,7
128;128;32;8;8;32;8;2;2;1;0;0;1;1;1854,59;1821,91;1853,25;1828,84
128;128;32;8;8;32;8;2;2;1;0;1;0;0;577,66;578,15;577,92;577,95
128;128;32;8;8;32;8;2;2;1;0;1;0;1;1691,47;1706,55;1695,98;1702,82
128;128;32;8;8;32;8;2;2;1;0;1;1;0;1800,17;1786,61;1800,25;1795,39
128;128;32;8;8;32;8;2;2;1;0;1;1;1;2492,83;2470,31;2466,95;2469,12
128;128;32;8;8;32;8;2;2;1;1;0;0;0;572,2;572,34;572,09;572,25
128;128;32;8;8;32;8;2;2;1;1;0;0;1;954,27;961,47;964,38;958,16
128;128;32;8;8;32;8;2;2;1;1;0;1;0;1951,95;1941,51;1933,67;1934,46
128;128;32;8;8;32;8;2;2;1;1;0;1;1;2020;1990,06;1996,46;1987,65
128;128;32;8;8;32;8;2;2;1;1;1;0;0;579,03;579,99;580,12;579,76
128;128;32;8;8;32;8;2;2;1;1;1;0;1;1700,49;1681,79;1688,12;1710,92
128;128;32;8;8;32;8;2;2;1;1;1;1;0;1955,29;1912,65;1928,73;1919,64
128;128;32;8;8;32;8;2;2;1;1;1;1;1;2383,8;2411,28;2395,49;2388,87
128;128;32;8;8;32;8;2;2;2;0;0;0;0;565,52;564,52;564,74;564,95
128;128;32;8;8;32;8;2;2;2;0;0;0;1;1104,12;1107,86;1109,01;1112,02
128;128;32;8;8;32;8;2;2;2;0;0;1;0;1733,55;1706,96;1729,66;1724,09
128;128;32;8;8;32;8;2;2;2;0;0;1;1;1917,98;1883,02;1869,93;1895,21
128;128;32;8;8;32;8;2;2;2;0;1;0;0;562,69;562,88;562,81;563,27
128;128;32;8;8;32;8;2;2;2;0;1;0;1;1659,7;1655,85;1647,34;1654,44
128;128;32;8;8;32;8;2;2;2;0;1;1;0;1732,26;1727,19;1731,88;1726,46
128;128;32;8;8;32;8;2;2;2;0;1;1;1;2478,44;2463,29;2510,24;2473,98
128;128;32;8;8;32;8;2;2;2;1;0;0;0;563,67;563,87;563,92;563,08
128;128;32;8;8;32;8;2;2;2;1;0;0;1;1090,29;1101,9;1104,77;1098,78
128;128;32;8;8;32;8;2;2;2;1;0;1;0;1911,69;1912,33;1919,69;1903,97
128;128;32;8;8;32;8;2;2;2;1;0;1;1;2200,96;2139,11;2151,06;2139,19
128;128;32;8;8;32;8;2;2;2;1;1;0;0;562,74;563,11;563,36;562,72
128;128;32;8;8;32;8;2;2;2;1;1;0;1;1660,63;1656,83;1657,85;1658,33
128;128;32;8;8;32;8;2;2;2;1;1;1;0;1898,58;1897,29;1890,88;1887,7
128;128;32;8;8;32;8;2;2;2;1;1;1;1;2582,8;2538,68;2568,59;2569,29
128;128;32;8;8;32;8;2;2;4;0;0;0;0;570,4;570,8;570,46;570,7
128;128;32;8;8;32;8;2;2;4;0;0;0;1;1622,75;1612,13;1616,08;1611,39
128;128;32;8;8;32;8;2;2;4;0;0;1;0;1689,11;1689,43;1666,59;1674,6
128;128;32;8;8;32;8;2;2;4;0;0;1;1;2244,81;2203,99;2184,44;2206,64
128;128;32;8;8;32;8;2;2;4;0;1;0;0;568,05;568,04;567,64;568,04
128;128;32;8;8;32;8;2;2;4;0;1;0;1;1626,09;1615,14;1625,7;1615,55
128;128;32;8;8;32;8;2;2;4;0;1;1;0;1679,98;1674,67;1684,7;1669,35
128;128;32;8;8;32;8;2;2;4;0;1;1;1;2225,9;2190,05;2231,54;2191,28
128;128;32;8;8;32;8;2;2;4;1;0;0;0;571,02;571,02;571,48;571,65
128;128;32;8;8;32;8;2;2;4;1;0;0;1;1615,48;1627,37;1618,22;1633,67
128;128;32;8;8;32;8;2;2;4;1;0;1;0;1681,98;1689,25;1691,62;1677,56
128;128;32;8;8;32;8;2;2;4;1;0;1;1;2290,13;2286,67;2282,24;2312,05
128;128;32;8;8;32;8;2;2;4;1;1;0;0;565,35;565,6;566,24;566,11
128;128;32;8;8;32;8;2;2;4;1;1;0;1;1603,3;1599,31;1610,21;1604,63
128;128;32;8;8;32;8;2;2;4;1;1;1;0;1695,01;1694,22;1688,75;1686,19
128;128;32;8;8;32;8;2;2;4;1;1;1;1;2286,65;2227,67;2234,43;2203,8
128;128;32;8;8;32;8;2;2;8;0;0;0;0;571,46;571,72;571,93;571,46
128;128;32;8;8;32;8;2;2;8;0;0;0;1;1259,32;1267,56;1270,78;1272,56
128;128;32;8;8;32;8;2;2;8;0;0;1;0;1617,77;1637,3;1620,16;1633,68
128;128;32;8;8;32;8;2;2;8;0;0;1;1;1787,4;1787,58;1753,16;1764,53
128;128;32;8;8;32;8;2;2;8;0;1;0;0;569,4;569,76;569,59;569,89
128;128;32;8;8;32;8;2;2;8;0;1;0;1;1231,27;1239,3;1236,82;1241,88
128;128;32;8;8;32;8;2;2;8;0;1;1;0;1665,89;1671,4;1669,57;1666,03
128;128;32;8;8;32;8;2;2;8;0;1;1;1;1735,6;1712,87;1707,89;1695,2
128;128;32;8;8;32;8;2;2;8;1;0;0;0;570,42;570,68;570,8;570,66
128;128;32;8;8;32;8;2;2;8;1;0;0;1;1265,94;1263,39;1270,2;1260,78
128;128;32;8;8;32;8;2;2;8;1;0;1;0;1750,1;1761,62;1757,36;1762,38
128;128;32;8;8;32;8;2;2;8;1;0;1;1;1852,34;1841,55;1864,14;1875,27
128;128;32;8;8;32;8;2;2;8;1;1;0;0;570;570,03;569,81;569,25
128;128;32;8;8;32;8;2;2;8;1;1;0;1;1247,69;1254,75;1246,01;1255,93
128;128;32;8;8;32;8;2;2;8;1;1;1;0;1750,29;1763,07;1760,14;1755,73
128;128;32;8;8;32;8;2;2;8;1;1;1;1;1666,91;1635,5;1644,48;1645,85
128;128;32;8;8;32;8;2;4;1;0;0;0;0;566,27;566,65;566,84;566,97
128;128;32;8;8;32;8;2;4;1;0;0;0;1;1705,95;1737,91;1707,27;1718
128;128;32;8;8;32;8;2;4;1;0;0;1;0;1787,63;1802,15;1786,98;1785,41
128;128;32;8;8;32;8;2;4;1;0;0;1;1;2221,54;2182,04;2181,94;2184,8
128;128;32;8;8;32;8;2;4;1;0;1;0;0;569,68;569,41;569,96;569,97
128;128;32;8;8;32;8;2;4;1;0;1;0;1;1994,35;2002,71;1991,02;1995,52
128;128;32;8;8;32;8;2;4;1;0;1;1;0;1791,72;1813,45;1777,46;1809,63
128;128;32;8;8;32;8;2;4;1;0;1;1;1;2526,74;2499,59;2488,93;2450,73
128;128;32;8;8;32;8;2;4;1;1;0;0;0;564,13;564,31;563,95;564,4
128;128;32;8;8;32;8;2;4;1;1;0;0;1;1693,84;1691,93;1687,7;1693,73
128;128;32;8;8;32;8;2;4;1;1;0;1;0;1776,64;1778,49;1767,92;1788,38
128;128;32;8;8;32;8;2;4;1;1;0;1;1;2347,92;2268,75;2280,04;2274,41
128;128;32;8;8;32;8;2;4;1;1;1;0;0;567,42;566,96;567,09;567,2
128;128;32;8;8;32;8;2;4;1;1;1;0;1;1975,64;1960,31;2004,78;1991,97
128;128;32;8;8;32;8;2;4;1;1;1;1;0;1782,18;1779,85;1785,74;1784,95
128;128;32;8;8;32;8;2;4;1;1;1;1;1;2446,3;2446,81;2488,09;2439,46
128;128;32;8;8;32;8;2;4;2;0;0;0;0;577,31;577,35;577,23;577,89
128;128;32;8;8;32;8;2;4;2;0;0;0;1;1535,87;1549,54;1555,83;1534,66
128;128;32;8;8;32;8;2;4;2;0;0;1;0;1748,81;1757,98;1751,86;1731,7
128;128;32;8;8;32;8;2;4;2;0;0;1;1;2151,14;2100,68;2113,84;2123,61
128;128;32;8;8;32;8;2;4;2;0;1;0;0;574,51;574,06;574,29;573,84
128;128;32;8;8;32;8;2;4;2;0;1;0;1;1861,74;1847,74;1885,86;1846,85
128;128;32;8;8;32;8;2;4;2;0;1;1;0;1758,58;1759,29;1750,47;1754,35
128;128;32;8;8;32;8;2;4;2;0;1;1;1;2339,97;2302,54;2291,56;2312,66
128;128;32;8;8;32;8;2;4;2;1;0;0;0;576,03;576,25;575,83;576,08
128;128;32;8;8;32;8;2;4;2;1;0;0;1;1548,94;1561,65;1560,88;1560,93
128;128;32;8;8;32;8;2;4;2;1;0;1;0;1759,6;1750,98;1770,77;1753,19
128;128;32;8;8;32;8;2;4;2;1;0;1;1;2155,32;2172,52;2128,53;2137,72
128;128;32;8;8;32;8;2;4;2;1;1;0;0;572,6;572,8;572,98;572,77
128;128;32;8;8;32;8;2;4;2;1;1;0;1;1890,72;1897,53;1893,11;1873,05
128;128;32;8;8;32;8;2;4;2;1;1;1;0;1758,56;1765,21;1747,99;1765,69
128;128;32;8;8;32;8;2;4;2;1;1;1;1;2301,77;2267,89;2290,34;2282,66
128;128;32;8;8;32;8;2;4;4;0;0;0;0;576,86;576,66;577,1;577,14
128;128;32;8;8;32;8;2;4;4;0;0;0;1;1508,2;1495,42;1498,34;1499,8
128;128;32;8;8;32;8;2;4;4;0;0;1;0;1595,45;1598,29;1585,29;1599,57
128;128;32;8;8;32;8;2;4;4;0;0;1;1;2222,01;2195,29;2189,22;2174,76
128;128;32;8;8;32;8;2;4;4;0;1;0;0;572,9;572,32;572,7;572,68
128;128;32;8;8;32;8;2;4;4;0;1;0;1;1483,91;1481,05;1473,99;1469,71
128;128;32;8;8;32;8;2;4;4;0;1;1;0;1573,64;1574,62;1567,77;1564,95
128;128;32;8;8;32;8;2;4;4;0;1;1;1;2202,62;2182,64;2216,57;2179,43
128;128;32;8;8;32;8;2;4;4;1;0;0;0;574,81;574,96;575,02;574,37
128;128;32;8;8;32;8;2;4;4;1;0;0;1;1526,78;1510,97;1500,57;1503,23
128;128;32;8;8;32;8;2;4;4;1;0;1;0;1577,95;1585,73;1585,51;1566,88
128;128;32;8;8;32;8;2;4;4;1;0;1;1;2277,19;2173,78;2194,24;2176,54
128;128;32;8;8;32;8;2;4;4;1;1;0;0;570,42;570,72;570,67;570,76
128;128;32;8;8;32;8;2;4;4;1;1;0;1;1505,49;1491,35;1497,73;1494,02
128;128;32;8;8;32;8;2;4;4;1;1;1;0;1583,44;1586,36;1593,82;1586,87
128;128;32;8;8;32;8;2;4;4;1;1;1;1;2176,91;2195,92;2179,95;2171,73
128;128;32;8;8;32;8;2;4;8;0;0;0;0;569,82;569,97;569,94;569,82
128;128;32;8;8;32;8;2;4;8;0;0;0;1;1180,54;1179,61;1179,31;1185,6
128;128;32;8;8;32;8;2;4;8;0;0;1;0;1645,86;1640,1;1636,21;1650,21
128;128;32;8;8;32;8;2;4;8;0;0;1;1;1713,15;1701;1722,45;1707,24
128;128;32;8;8;32;8;2;4;8;0;1;0;0;568,15;568,51;568,12;568,39
128;128;32;8;8;32;8;2;4;8;0;1;0;1;1179,91;1182,82;1184,47;1184,55
128;128;32;8;8;32;8;2;4;8;0;1;1;0;1661,55;1647,04;1641,47;1638,88
128;128;32;8;8;32;8;2;4;8;0;1;1;1;1784,98;1763,44;1772,94;1779,25
128;128;32;8;8;32;8;2;4;8;1;0;0;0;566,84;567,55;567,69;567,31
128;128;32;8;8;32;8;2;4;8;1;0;0;1;1201,43;1201,84;1198,8;1203,02
128;128;32;8;8;32;8;2;4;8;1;0;1;0;1633,29;1628,23;1616,09;1611,16
128;128;32;8;8;32;8;2;4;8;1;0;1;1;1706,33;1677,82;1666,2;1649,14
128;128;32;8;8;32;8;2;4;8;1;1;0;0;566,12;565,61;566,26;565,54
128;128;32;8;8;32;8;2;4;8;1;1;0;1;1179,29;1179,84;1175,6;1180,3
128;128;32;8;8;32;8;2;4;8;1;1;1;0;1612,61;1607,3;1608,65;1612,91
128;128;32;8;8;32;8;2;4;8;1;1;1;1;1797,36;1772,89;1774,69;1781,63
128;128;32;8;8;32;8;8;1;1;0;0;0;0;565,53;564,84;565,43;565,52
128;128;32;8;8;32;8;8;1;1;0;0;0;1;2486,05;2481,63;2488,65;2486,94
128;128;32;8;8;32;8;8;1;1;0;0;1;0;2401,25;2405,12;2404,91;2406,91
128;128;32;8;8;32;8;8;1;1;0;0;1;1;3044,07;3098,88;3096,09;3087,36
128;128;32;8;8;32;8;8;1;1;0;1;0;0;568,01;567,88;566,97;568,03
128;128;32;8;8;32;8;8;1;1;0;1;0;1;2420,94;2421,53;2416,07;2421,67
128;128;32;8;8;32;8;8;1;1;0;1;1;0;2391,84;2395,22;2399,12;2394,43
128;128;32;8;8;32;8;8;1;1;0;1;1;1;3026,05;3041,43;3016,35;3065,48
128;128;32;8;8;32;8;8;1;1;1;0;0;0;571,77;571,51;570,67;571,55
128;128;32;8;8;32;8;8;1;1;1;0;0;1;2459,42;2460,58;2461,78;2465,79
128;128;32;8;8;32;8;8;1;1;1;0;1;0;2394,5;2399,72;2400,2;2396,67
128;128;32;8;8;32;8;8;1;1;1;0;1;1;3061,12;3074,45;3103,93;3087,24
128;128;32;8;8;32;8;8;1;1;1;1;0;0;573,07;574,07;573,22;573,33
128;128;32;8;8;32;8;8;1;1;1;1;0;1;2399,3;2399,4;2397,64;2400,14
128;128;32;8;8;32;8;8;1;1;1;1;1;0;2389,78;2388,4;2390,2;2382,05
128;128;32;8;8;32;8;8;1;1;1;1;1;1;2951,88;3016,45;3002,5;2965,05
128;128;32;8;8;32;8;8;1;2;0;0;0;0;571,52;571,16;570,67;571,33
128;128;32;8;8;32;8;8;1;2;0;0;0;1;2458,54;2457,18;2461,46;2464,29
128;128;32;8;8;32;8;8;1;2;0;0;1;0;2386,46;2393,02;2384,55;2390,19
128;128;32;8;8;32;8;8;1;2;0;0;1;1;3122,77;3155,36;3167,68;3165,19
128;128;32;8;8;32;8;8;1;2;0;1;0;0;569,61;570,06;569,38;569,98
128;128;32;8;8;32;8;8;1;2;0;1;0;1;2422,32;2425,46;2421,5;2418,29
128;128;32;8;8;32;8;8;1;2;0;1;1;0;2397,58;2401,18;2394,96;2397,73
128;128;32;8;8;32;8;8;1;2;0;1;1;1;3062,01;3044;3035,2;3034,02
128;128;32;8;8;32;8;8;1;2;1;0;0;0;575,28;575,64;575,91;575,92
128;128;32;8;8;32;8;8;1;2;1;0;0;1;2443,01;2439,49;2439,43;2442,13
128;128;32;8;8;32;8;8;1;2;1;0;1;0;2406,76;2406,49;2403,96;2407,09
128;128;32;8;8;32;8;8;1;2;1;0;1;1;3109,47;3115,9;3094,05;3101,63
128;128;32;8;8;32;8;8;1;2;1;1;0;0;573,52;574,08;573,65;573,9
128;128;32;8;8;32;8;8;1;2;1;1;0;1;2393,16;2391,94;2395,71;2393,8
128;128;32;8;8;32;8;8;1;2;1;1;1;0;2406,13;2413,29;2411,36;2411,15
128;128;32;8;8;32;8;8;1;2;1;1;1;1;3104,26;3068,05;3077,67;3063,28
128;128;32;8;8;32;8;8;1;4;0;0;0;0;580,44;580,88;580,35;581,12
128;128;32;8;8;32;8;8;1;4;0;0;0;1;2457,41;2453,81;2454,12;2448,47
128;128;32;8;8;32;8;8;1;4;0;0;1;0;2457,82;2458,45;2455,69;2457,05
128;128;32;8;8;32;8;8;1;4;0;0;1;1;3090,36;3100,32;3108,75;3090,25
128;128;32;8;8;32;8;8;1;4;0;1;0;0;577,5;578,52;577,74;578,08
128;128;32;8;8;32;8;8;1;4;0;1;0;1;2449,12;2448,43;2450,06;2452,21
128;128;32;8;8;32;8;8;1;4;0;1;1;0;2456,25;2458,06;2459,54;2456,99
128;128;32;8;8;32;8;8;1;4;0;1;1;1;3065,97;3077,26;3095,15;3108,58
128;128;32;8;8;32;8;8;1;4;1;0;0;0;583,69;584,29;583,61;584,77
128;128;32;8;8;32;8;8;1;4;1;0;0;1;2427,7;2427,65;2429,56;2425,9
128;128;32;8;8;32;8;8;1;4;1;0;1;0;2445,16;2451,47;2447,92;2442,11
128;128;32;8;8;32;8;8;1;4;1;0;1;1;3146,29;3134,54;3139,84;3148,11
128;128;32;8;8;32;8;8;1;4;1;1;0;0;582,73;583,7;584,14;584,68
128;128;32;8;8;32;8;8;1;4;1;1;0;1;2427,34;2427,85;2425,59;2425,98
128;128;32;8;8;32;8;8;1;4;1;1;1;0;2444,2;2449,7;2448,58;2442,71
128;128;32;8;8;32;8;8;1;4;1;1;1;1;3140,53;3131,34;3134,84;3140,57
128;128;32;8;8;32;8;8;1;8;0;0;0;0;590,79;588,38;589,04;590,77
128;128;32;8;8;32;8;8;1;8;0;0;0;1;2440,03;2440,75;2440,25;2440,88
128;128;32;8;8;32;8;8;1;8;0;0;1;0;2471,89;2471,52;2471,33;2473,57
128;128;32;8;8;32;8;8;1;8;0;0;1;1;3229,94;3225,48;3235,93;3236,79
128;128;32;8;8;32;8;8;1;8;0;1;0;0;587,59;587,28;587,73;587,96
128;128;32;8;8;32;8;8;1;8;0;1;0;1;2434,27;2429,03;2426,21;2433,63
128;128;32;8;8;32;8;8;1;8;0;1;1;0;2474,24;2473,06;2473,43;2474,26
128;128;32;8;8;32;8;8;1;8;0;1;1;1;3097,36;3100,69;3117,17;3111,19
128;128;32;8;8;32;8;8;1;8;1;0;0;0;589,64;590,06;590,02;590,34
128;128;32;8;8;32;8;8;1;8;1;0;0;1;2404,45;2408,71;2408,33;2408,15
128;128;32;8;8;32;8;8;1;8;1;0;1;0;2468,58;2474,01;2472,84;2470,91
128;128;32;8;8;32;8;8;1;8;1;0;1;1;3185,04;3201,27;3201,65;3198,27
128;128;32;8;8;32;8;8;1;8;1;1;0;0;588,61;589,28;589,04;588,35
128;128;32;8;8;32;8;8;1;8;1;1;0;1;2409,82;2407,58;2409,18;2403,61
128;128;32;8;8;32;8;8;1;8;1;1;1;0;2471,6;2475,47;2465,67;2475,45
128;128;32;8;8;32;8;8;1;8;1;1;1;1;3129,72;3145,74;3166,54;3162,84
128;128;32;8;8;32;8;8;2;1;0;0;0;0;575,11;573,91;573,63;574,22
128;128;32;8;8;32;8;8;2;1;0;0;0;1;2439,1;2440,25;2440,29;2439,49
128;128;32;8;8;32;8;8;2;1;0;0;1;0;2400,95;2399,37;2402,27;2396,3
128;128;32;8;8;32;8;8;2;1;0;0;1;1;3128,36;3153,39;3133,08;3134,87
128;128;32;8;8;32;8;8;2;1;0;1;0;0;576,47;577,67;576,17;576,16
128;128;32;8;8;32;8;8;2;1;0;1;0;1;2372,06;2377,71;2377,31;2375,36
128;128;32;8;8;32;8;8;2;1;0;1;1;0;2386,89;2380,27;2389,77;2388,26
128;128;32;8;8;32;8;8;2;1;0;1;1;1;3180,31;3194,85;3154,81;3199,69
128;128;32;8;8;32;8;8;2;1;1;0;0;0;573,61;575,71;574,93;574,73
128;128;32;8;8;32;8;8;2;1;1;0;0;1;2437,69;2439,07;2438,33;2439,04
128;128;32;8;8;32;8;8;2;1;1;0;1;0;2377,68;2378,04;2379,64;2378,88
128;128;32;8;8;32;8;8;2;1;1;0;1;1;3144,47;3147,23;3148,78;3143,64
128;128;32;8;8;32;8;8;2;1;1;1;0;0;576,65;575,74;576,81;574,48
128;128;32;8;8;32;8;8;2;1;1;1;0;1;2370,57;2373,64;2371,62;2372,49
128;128;32;8;8;32;8;8;2;1;1;1;1;0;2360,07;2359,55;2361,32;2360,52
128;128;32;8;8;32;8;8;2;1;1;1;1;1;3087,63;3071,86;3101,97;3108,46
128;128;32;8;8;32;8;8;2;2;0;0;0;0;577,49;578,18;577,36;577,73
128;128;32;8;8;32;8;8;2;2;0;0;0;1;2429,05;2428,29;2427,64;2427,14
128;128;32;8;8;32;8;8;2;2;0;0;1;0;2400,06;2400,26;2400,64;2401,49
128;128;32;8;8;32;8;8;2;2;0;0;1;1;3324,15;3324,11;3332,74;3300,8
128;128;32;8;8;32;8;8;2;2;0;1;0;0;574,38;574,58;574,09;574,86
128;128;32;8;8;32;8;8;2;2;0;1;0;1;2352,33;2347,76;2347,28;2351,93
128;128;32;8;8;32;8;8;2;2;0;1;1;0;2408,83;2411,76;2411,29;2411,42
128;128;32;8;8;32;8;8;2;2;0;1;1;1;3085,8;3113,3;3102,21;3099,89
128;128;32;8;8;32;8;8;2;2;1;0;0;0;576,54;575,87;576,45;576,11
128;128;32;8;8;32;8;8;2;2;1;0;0;1;2417,24;2423,22;2424,04;2423,64
128;128;32;8;8;32;8;8;2;2;1;0;1;0;2381,92;2381,12;2383,56;2384,14
128;128;32;8;8;32;8;8;2;2;1;0;1;1;3220,55;3245,77;3207,22;3233,6
128;128;32;8;8;32;8;8;2;2;1;1;0;0;575,65;575,93;575,8;574,91
128;128;32;8;8;32;8;8;2;2;1;1;0;1;2353,36;2351,98;2351,51;2351,63
128;128;32;8;8;32;8;8;2;2;1;1;1;0;2381,96;2382,94;2379,6;2381,54
128;128;32;8;8;32;8;8;2;2;1;1;1;1;3044,89;3057,23;3057,45;3053,85
